otu	statistic	p.value	parameter	method	C	WM	WMR	p.value.adj
Lachnospiraceae (OTU 1286)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridium_sensu (OTU 1288)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1291)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Paenibacillus (OTU 1300)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1301)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1302)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1304)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1308)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1310)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1312)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1314)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1315)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridium (OTU 1318)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1328)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1329)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1334)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Odoribacter (OTU 1354)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Alloprevotella (OTU 1355)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1360)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1366)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1370)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroides (OTU 1379)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Parabacteroides (OTU 1380)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1393)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1402)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1408)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroides (OTU 1423)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1424)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Prevotella (OTU 1434)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1461)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1483)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1487)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1489)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1497)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1498)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1503)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1504)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1508)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Sphingomonas (OTU 1512)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1513)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1516)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
unknown (OTU 1519)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Solirubrobacter (OTU 1532)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroides (OTU 1533)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 1535)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 1536)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1545)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 1574)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 1591)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteria (OTU 1592)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1598)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1600)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1605)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1606)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1616)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1618)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Ruminococcaceae (OTU 1619)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1626)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1627)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1630)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1632)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1634)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1639)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1642)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1644)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1645)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1648)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1649)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Akkermansia (OTU 1650)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1679)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1681)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1684)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1704)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1708)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1713)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Clostridiales (OTU 1716)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1720)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroides (OTU 1737)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1740)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Barnesiella (OTU 1749)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1763)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Bacteroidales (OTU 1795)	1.5000000000001337	0.47236655274098316	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Firmicutes (OTU 1812)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Porphyromonadaceae (OTU 1835)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Lachnospiraceae (OTU 1838)	1.8124999999999254	0.40403652366335724	2	Kruskal-Wallis rank sum test	0	0	0	0.5110517445602878
Listeria (OTU 429)	1.4854651162789785	0.4758119536610846	2	Kruskal-Wallis rank sum test	0	0	0	0.5118377158668523
Phascolarctobacterium (OTU 545)	1.4854651162789785	0.4758119536610846	2	Kruskal-Wallis rank sum test	0	0	0	0.5118377158668523
Clostridium_sensu (OTU 558)	1.4854651162789785	0.4758119536610846	2	Kruskal-Wallis rank sum test	0	0	0	0.5118377158668523
Lachnospiraceae (OTU 736)	1.4854651162789785	0.4758119536610846	2	Kruskal-Wallis rank sum test	0	0	0	0.5118377158668523
Bacteroides (OTU 250)	1.4752030269472365	0.4782596402723959	2	Kruskal-Wallis rank sum test	0	0	0	0.5137368175821885
Porphyromonadaceae (OTU 36)	1.3941798941798667	0.49803249798435467	2	Kruskal-Wallis rank sum test	0	0	0	0.5342143461285171
Lachnospiraceae (OTU 287)	1.362718089990684	0.5059289447273119	2	Kruskal-Wallis rank sum test	0	0	0	0.5396097668267221
Turicibacter (OTU 321)	1.3647717484926938	0.5054097087169203	2	Kruskal-Wallis rank sum test	0	0	0	0.5396097668267221
Lachnospiraceae (OTU 329)	1.362718089990684	0.5059289447273119	2	Kruskal-Wallis rank sum test	0	0	0	0.5396097668267221
Prevotella (OTU 421)	1.3647717484926938	0.5054097087169203	2	Kruskal-Wallis rank sum test	0	0	0	0.5396097668267221
Clostridium (OTU 127)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Lachnospiraceae (OTU 248)	1.33134920634914	0.5139267141461608	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Lachnospiraceae (OTU 384)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Acidaminococcus (OTU 385)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Anaerotruncus (OTU 436)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Subdoligranulum (OTU 439)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Lachnospiraceae (OTU 457)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Lactobacillus (OTU 620)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Enterobacteriaceae (OTU 673)	1.33134920634914	0.5139267141461608	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Blautia (OTU 692)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Alloprevotella (OTU 887)	1.3255813953488527	0.5154109694210317	2	Kruskal-Wallis rank sum test	0	0	0	0.5412893444547237
Anaerotruncus (OTU 452)	1.290404040404215	0.5245565603793838	2	Kruskal-Wallis rank sum test	0	0	0	0.5501268662474595
Turicibacter (OTU 5)	1.2586778070946882	0.5329440119671369	2	Kruskal-Wallis rank sum test	0.112	0.16275	0.0755	0.5581458150365147
Anaerotruncus (OTU 213)	1.0047539320141912	0.6050906690346729	2	Kruskal-Wallis rank sum test	0	0	0	0.6328239913654288
Lachnospiraceae (OTU 28)	0.9895529086041193	0.6097071894823056	2	Kruskal-Wallis rank sum test	0.0052499999999999995	2.5e-4	0.0065	0.6367677027464301
Lachnospiraceae (OTU 118)	0.9486404833836837	0.6223079317090686	2	Kruskal-Wallis rank sum test	0	0	0	0.6490275243447765
Firmicutes (OTU 166)	0.7249258160236919	0.6959601277447055	2	Kruskal-Wallis rank sum test	0	0	0	0.7248381413440709
Blautia (OTU 10)	0.7170117618230984	0.6987195167188364	2	Kruskal-Wallis rank sum test	0	2.5e-4	0	0.7267069006758063
Clostridiales (OTU 199)	0.6796085858586278	0.7119096348792173	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Faecalibacterium (OTU 235)	0.6721052631579219	0.7145854950634015	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Bacteroides (OTU 350)	0.6715116279070638	0.7147976281140691	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Streptococcus (OTU 373)	0.6715116279070638	0.7147976281140691	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Clostridium (OTU 375)	0.6796085858586278	0.7119096348792173	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Lachnospiraceae (OTU 460)	0.6796085858586278	0.7119096348792173	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Dorea (OTU 485)	0.6796085858586278	0.7119096348792173	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Lactobacillus (OTU 530)	0.6796085858586278	0.7119096348792173	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Lactobacillus (OTU 531)	0.6715116279070638	0.7147976281140691	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Ruminococcus (OTU 643)	0.6715116279070638	0.7147976281140691	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Bifidobacterium (OTU 694)	0.6715116279070638	0.7147976281140691	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Akkermansia (OTU 853)	0.6715116279070638	0.7147976281140691	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Paraprevotella (OTU 929)	0.6715116279070638	0.7147976281140691	2	Kruskal-Wallis rank sum test	0	0	0	0.7303156227542659
Lactobacillaceae (OTU 529)	0.6654040404040276	0.7169838090182322	2	Kruskal-Wallis rank sum test	0	0	0	0.7315566506649442
Alistipes (OTU 13)	0.6399572649572672	0.7261645532445261	2	Kruskal-Wallis rank sum test	0	0	0	0.7389214980988218
Porphyromonadaceae (OTU 44)	0.6399572649572672	0.7261645532445261	2	Kruskal-Wallis rank sum test	0	0	0	0.7389214980988218
Lachnospiraceae (OTU 97)	0.49179660449435975	0.7820017487022584	2	Kruskal-Wallis rank sum test	0.0022500000000000003	5e-4	0.0025	0.7946657446326593
Akkermansia (OTU 356)	0.24026013036552377	0.8868050867501307	2	Kruskal-Wallis rank sum test	0	0	0	0.8987405522514783
Lactobacillus (OTU 400)	0.24237804878047067	0.8858664933920326	2	Kruskal-Wallis rank sum test	0	0	0	0.8987405522514783
Akkermansia (OTU 379)	0.1889437005716413	0.9098533463771923	2	Kruskal-Wallis rank sum test	0	0	0	0.9208596368575617
Porphyromonadaceae (OTU 66)	0.14087301587292742	0.9319869114195025	2	Kruskal-Wallis rank sum test	0	0	0	0.9394727500654424
Akkermansia (OTU 357)	0.14087301587292742	0.9319869114195025	2	Kruskal-Wallis rank sum test	0	0	0	0.9394727500654424
Clostridium_sensu (OTU 409)	0.14087301587292742	0.9319869114195025	2	Kruskal-Wallis rank sum test	0	0	0	0.9394727500654424
Peptostreptococcaceae (OTU 369)	0.11412575366047041	0.9445346781527679	2	Kruskal-Wallis rank sum test	0	0	0	0.9508484126323986
Akkermansia (OTU 266)	0.076444003527379	0.9624992406421887	2	Kruskal-Wallis rank sum test	0	0	0	0.9657595160369836
Bacteroides (OTU 323)	0.075000000000011	0.9631944177208164	2	Kruskal-Wallis rank sum test	0	0	0	0.9657595160369836
Enterorhabdus (OTU 324)	0.075000000000011	0.9631944177208164	2	Kruskal-Wallis rank sum test	0	0	0	0.9657595160369836
Bacteroides (OTU 270)	0.05592105263157576	0.9724267513101535	2	Kruskal-Wallis rank sum test	0	0	0	0.9737198719900872
Lachnospiraceae (OTU 223)	0.031112463426017145	0.9845641414668637	2	Kruskal-Wallis rank sum test	0	0	0	0.9845641414668637
Porphyromonadaceae (OTU 49)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 57)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 99)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 102)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 106)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 114)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 152)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 153)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 169)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 170)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Ruminococcaceae (OTU 172)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 175)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 184)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 188)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteroidales (OTU 191)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 211)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 214)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 215)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 226)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 227)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Firmicutes (OTU 231)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 232)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 234)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 239)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 244)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 246)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Firmicutes (OTU 247)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 256)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteroidetes (OTU 258)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Ruminococcaceae (OTU 260)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 262)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Firmicutes (OTU 275)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 279)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 280)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 285)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridia (OTU 290)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 292)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 295)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 297)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 298)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 300)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 301)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 306)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 308)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Coriobacteriaceae (OTU 310)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 322)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 325)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteroidetes (OTU 326)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 327)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 328)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 333)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 335)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Pseudomonas (OTU 336)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Alistipes (OTU 339)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 343)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales_Incertae_Sedis_XIII (OTU 346)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 347)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteroidales (OTU 348)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 353)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 358)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 359)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 362)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteroidales (OTU 363)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 364)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 371)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 377)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Coriobacteriaceae (OTU 386)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 387)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Bacteria (OTU 389)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 390)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 392)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridium (OTU 393)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 394)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 396)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Pectinatus (OTU 397)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 399)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 406)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Alistipes (OTU 407)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Porphyromonadaceae (OTU 410)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Erysipelotrichaceae (OTU 411)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Lachnospiraceae (OTU 412)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridiales (OTU 413)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Romboutsia (OTU 414)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Chitinophagaceae (OTU 420)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
Clostridium_sensu (OTU 422)	NaN	NaN	2	Kruskal-Wallis rank sum test	0	0	0	NaN
